Unnamed: 0,question,answer,파일명,result
59,이 문서에서 한국 정부가 미국의 금리 인하에 대응하기 위해 실시한 주요 조치는 무엇인가요?,"주요 조치는 관계기관 합동 24시간 모니터링 체계를 지속 운영하고, 가계부채·부동산 시장·PF 등의 리스크 관리를 강화하며, 상황별 대응 계획을 마련하는 것입니다.",240919 美 통화정책 전환에 대응해 긴밀한 관계기관 공조 하에 리스크 관리 철저.pdf,"한국 정부는 미국의 금리 인하에 대응하기 위해 관계기관 합동으로 '거시경제금융회의'를 개최하고, 24시간 모니터링 체계를 지속하며 필요시 상황별 대응계획을 시행하는 등의 조치를 취했습니다. 또한, 가계부채, 부동산, 프로젝트 파이낸싱(PF) 등 리스크 관리를 강화하고 내수 활성화 및 민생 안정에 대한 노력을 강화했습니다 (출처: 240919 美 통화정책 전환에 대응해 긴밀한 관계기관 공조 하에 리스크 관리 철저.txt)."
60,은행권 스트레스완충자본 제도의 주요 도입 배경은 무엇인가요?,위기 상황 분석 결과를 바탕으로 은행의 추가 자본 적립 의무를 부과하여 예상치 못한 위기에도 은행의 안정성을 강화하기 위해 도입되었습니다.,240911(보도참고) 은행권 스트레스완충자본 도입 추진.pdf,"은행권 스트레스완충자본 제도의 주요 도입 배경은 금융당국이 은행권의 손실흡수능력을 제고하기 위해 위기상황분석 결과를 바탕으로 사전에 충분한 추가자본을 적립하도록 요구하기 위해서입니다. 이는 금융위기 시 은행의 안정성을 높이고, 최저자본 규제비율을 준수하지 못할 경우 이익배당 및 상여금 지급을 제한하는 등의 조치를 통해 은행의 건전성을 강화하기 위한 후속조치로 추진되고 있습니다. 이러한 제도 도입은 금융당국과 은행권 간의 충분한 논의와 시범운영을 거쳐 이루어졌습니다 (출처: 240911(보도참고) 은행권 스트레스완충자본 도입 추진.txt)."
61,불법사금융 척결 방안에서 미등록 대부업자의 명칭은 무엇으로 변경되었나요?,"미등록 대부업자의 명칭은 ""불법사금융업자""로 변경되었습니다.","240911(보도자료) 정부, 불법사금융 척결을 위해 대부업 제도 대대적 개편 추진.pdf","미등록 대부업자의 명칭은 '불법사금융업자'로 변경되었습니다. 이는 불법사금융 척결 방안의 일환으로, 대부업법 개정에 따라 이루어진 조치입니다. (출처: 240911[별첨] 불법사금융 근절과 대부업 신뢰제고를 위한 제도개선 방안.txt)"
62,보험료 미납으로 계약이 해지된 후 부활 신청 시 계약자가 준수해야 할 의무는 무엇인가요?,계약자는 부활청약 시 계약 전 알릴 의무를 다시 이행해야 합니다.,240911 (보도자료) 조간_주요 민원사례로 알아보는 소비자 유의사항.pdf,"보험료 미납으로 계약이 해지된 후 부활 신청 시 계약자가 준수해야 할 의무는 '계약전 알릴의무'를 다시 이행해야 한다는 것입니다. 이는 부활청약 시 반드시 필요한 절차로, 이를 위반할 경우 계약이 해지되거나 보험금 지급이 제한될 수 있습니다. 또한, 계약이 부활된 경우에도 해지 후 부활 전 발생한 보험사고는 보장되지 않습니다 (출처: 240911 (보도자료) 조간_주요 민원사례로 알아보는 소비자 유의사항.txt)."
63,금융감독원이 추석 명절을 전후하여 민생침해 금융범죄 예방을 위해 협력한 주요 기관은 어디인가요?,고용노동부와 소상공인시장진흥공단과 협력하여 맞춤형 교육과 홍보를 실시했습니다​.,240910 (보도자료) 조간_추석 명절 전후 민생침해 금융범죄 피해예방을 집중 홍보.pdf,금융감독원은 추석 명절을 전후하여 고용노동부 및 소상공인시장진흥공단과 협력하여 민생침해 금융범죄 피해 예방을 위한 교육 및 홍보활동을 추진하고 있습니다. (출처: 240910 (보도자료) 조간_추석 명절 전후 민생침해 금융범죄 피해예방을 집중 홍보.txt)
64,금융회사 인도 진출설명회는 어떤 주요 내용을 다루었나요?,"인도의 금융시장 현황, 인허가 절차, 투자환경 전망 등을 다루었습니다.","240909 주한 인도대사관, 금융협회와 금융회사 인도 진출설명회 개최.pdf","금융회사 인도 진출설명회는 인도의 금융시장 및 감독제도에 대한 이해를 높이고, 국내 금융회사의 인도 진출을 지원하기 위해 마련되었습니다. 설명회에는 인도 재무부, 중앙은행 등 주요 금융 당국이 참석하여 인도의 금융 인허가 제도 및 투자환경 전망을 소개하고, 국내 금융회사와의 질의응답 시간을 가졌습니다. 이복현 금융감독원장은 개회사에서 인도의 경제 성장 가능성을 언급하며, 한국 금융회사가 인도 시장에 대한 이해를 높이고 구체적인 진출 계획을 마련할 수 있기를 기대한다고 밝혔습니다. 설명회에는 50여 개 금융회사에서 140여 명이 참석하여 활발한 논의가 이루어졌습니다 (출처: 240909 주한 인도대사관, 금융협회와 금융회사 인도 진출설명회 개최.txt)."
65,티메프 사태 재발 방지를 위해 PG사에 부과된 주요 의무는 무엇인가요?,PG사의 미정산자금 전액에 대해 별도관리 의무가 부과되었습니다.,240909 (보도자료) 티메프 사태 재발 방지를 위한 전자지급결제대행(PG)업 제도개선안 발표.pdf,"티메프 사태 재발 방지를 위해 PG사에 부과된 주요 의무는 다음과 같습니다. 첫째, PG사는 미정산자금 전액에 대해 별도관리 의무를 부과받습니다. 이는 예치, 신탁, 지급보증보험 가입 등의 방식으로 이루어지며, 이러한 관리 방식은 계약 체결 시 판매자에게 고지하고 회사 홈페이지에 공시해야 합니다. 둘째, PG사가 경영지도기준이나 별도관리 의무를 미준수할 경우에 대한 조치 근거가 마련되었습니다. 이러한 제도개선안은 PG사의 건전경영을 유도하고 정산자금의 법적 보호를 강화하기 위한 것입니다 (출처: 240909 (보도자료) 티메프 사태 재발 방지를 위한 전자지급결제대행(PG)업 제도개선안 발표.txt)."
66,정산지연 피해를 입은 기업에 대한 지원 프로그램의 주요 내용은 무엇인가요?,피해 기업에 대해 최대 1년간 대출 만기 연장 및 상환 유예가 제공됩니다​.,240909 (보도자료) 인터파크쇼핑 AK몰 정산지연 피해판매자 지원방안 시행.pdf,"정산지연 피해를 입은 기업에 대한 지원 프로그램의 주요 내용은 다음과 같습니다:

1. **기존 대출 만기 연장**: 피해기업은 기존 대출 및 보증에 대해 최대 1년까지 만기 연장을 지원받을 수 있습니다. 이 지원은 티몬과 위메프의 정산지연 대상 기간(5월부터) 중 매출이 있는 기업을 대상으로 합니다 (출처: 240801 (붙임1) 티메프 피해기업 지원방안.txt).

2. **선정산 대출 관련 지원**: 선정산 대출을 취급하는 은행들은 연체가 발생하지 않도록 대출 만기 연장을 지원합니다 (출처: (금감원) 240729 티몬 위메프 판매대금 정산지연 피해업체 등에 대한 금융지원 방안.txt).

3. **정책금융기관 보증부 대출**: '기은-신보 협약 프로그램'을 통해 신보가 90% 보증하고 기은이 최고 우대금리를 제공하는 신규 자금 지원이 이루어집니다. 이 프로그램의 규모는 3,000억원이며, 기업당 한도는 정산지연 금액에 따라 다르지만 최대 3억원이 적용됩니다 (출처: (금감원) 240729 티몬 위메프 판매대금 정산지연 피해업체 등에 대한 금융지원 방안.txt).

4. **소상공인시장진흥공단 지원**: 소상공인시장진흥공단은 미정산 금액을 한도로 최대 1.5억원까지 직접 대출로 지원합니다 (출처: 240909 (보도자료) 인터파크쇼핑 AK몰 정산지연 피해판매자 지원방안 시행.txt).

5. **긴급경영안정자금 프로그램**: 피해 소상공인 및 중소기업에 대해 2,000억원 규모의 정책자금을 지원하며, 기보 특례보증도 제공됩니다 (출처: (금감원) 240729 티몬 위메프 판매대금 정산지연 피해업체 등에 대한 금융지원 방안.txt).

이러한 지원 프로그램은 정산지연으로 어려움을 겪고 있는 기업들이 재정적 안정을 찾을 수 있도록 돕기 위해 마련되었습니다."
67,온라인 대부중개 사이트를 통한 불법사금융 피해 신고는 어디에서 접수할 수 있나요?,"금융감독원 홈페이지의 ""불법사금융‧개인정보 불법 유통 신고센터""에서 접수할 수 있습니다​.",240906 온라인 대부중개사이트 이용중 불법사금융 피해 발생시 적극 신고.pdf,"온라인 대부중개 사이트를 이용하는 과정에서 불법사금융 피해가 발생한 경우, 금융감독원에 신고할 수 있습니다. 신고 방법은 다음과 같습니다:

1. **온라인 신고**: 금융감독원 홈페이지(www.fss.or.kr)로 접속하여 '민원·신고' 메뉴에서 '불법금융신고센터'를 선택한 후, '불법사금융·개인정보 불법 유통신고'를 통해 신고합니다.
2. **유선 문의**: 전화 1332번으로 문의하여 신고할 수 있습니다.

신고 시에는 피해 내역, 관련 업체명, 전화번호, 거래 정보 등을 포함해야 합니다. (출처: 240906 온라인 대부중개사이트 이용중 불법사금융 피해 발생시 적극 신고.txt)"
68,"2024년 10월 시행되는 ""개인채무자보호법""의 주요 내용 중 하나는 무엇인가요?",채무자는 상환곤란 시 금융회사에 채무조정을 요청할 수 있는 권리를 가집니다.,240905 대부업자의 부당 추심행위를 방지하고 대부이용자 권익을 제고하겠습니다..pdf,"2024년 10월 시행되는 ""개인채무자보호법""의 주요 내용 중 하나는 금융회사와 채무자 간의 직접 협의를 통해 채무 문제를 해결하는 것입니다. 이 법은 또한 연체 발생에 따른 이자 완화, 과도한 추심 제한, 채권 매각 관련 규율 강화 등을 포함하여 개인채무자의 보호를 강화하는 내용을 담고 있습니다 (출처: 240816 「개인채무자보호법」상 5개 내부기준 모범사례 마련 제공.txt)."
69,이번에 지정된 혁신금융서비스 중 하나는 어떤 기능을 제공하나요?,선불충전금을 은행 계좌에 보관하며 이자를 지급받고 결제 시 자동 충전되는 서비스를 제공합니다​.,240905 (보도자료) 신규 혁신금융서비스 지정 6건 의결.pdf,이번에 지정된 혁신금융서비스 중 하나는 '중앙은행 디지털 화폐(CBDC) 시스템 내 예금 토큰 기반 지급‧이체 서비스'입니다. 이 서비스는 국민들의 관심과 활용도가 높은 지급결제와 관련되어 있어 국민편익 제고에 기여할 것으로 기대됩니다. (출처: 241030중앙은행 디지털 화폐(CBDC) 등 혁신금융서비스 9건 지정.txt)
70,불법사채 솔루션업체의 주요 사기 수법은 무엇인가요?,"인터넷 광고로 피해자를 유인한 후 수수료를 요구하고, 사채업자와의 조율 실패를 이유로 잠적하거나 추가 수수료를 독촉하는 방식으로 피해를 유발합니다​.",240903 불법사채 해결 또는 대출중개를 명목으로 수수료를 요구하는 업체에 주의하세요!.pdf,"불법사채 솔루션업체의 주요 사기 수법은 다음과 같습니다:

1. **수수료 요구**: 솔루션업체는 불법사채를 해결해준다는 명목으로 피해자에게 수수료를 요구합니다. 이들은 보통 10~30만원 정도의 금액을 수수료, 착수금, 후원금 등의 명목으로 요구하며, 피해자들은 본인의 채무보다 훨씬 적은 금액으로 문제를 해결할 수 있다는 기대를 가지고 금전을 입금합니다 (출처: 240903 불법사채 해결 또는 대출중개를 명목으로 수수료를 요구하는 업체에 주의하세요!.txt).

2. **사기 후 잠적**: 솔루션업체는 사채업자와의 조율을 시도한다고 주장하지만, 조율 실패 등을 이유로 연락을 차단하거나 잠적하는 경우가 많습니다. 이로 인해 피해자들은 추가적인 금전 피해를 입게 됩니다 (출처: 240903 불법사채 해결 또는 대출중개를 명목으로 수수료를 요구하는 업체에 주의하세요!.txt).

3. **법률 상담 사기**: 변호사 자격 없이 금품을 받고 법률 상담을 제공하는 경우가 많아, 이는 변호사법 위반에 해당합니다. 이러한 업체들은 법률 상담을 통해 추가적인 금전적 피해를 유발할 수 있습니다 (출처: 240903 불법사채 해결 또는 대출중개를 명목으로 수수료를 요구하는 업체에 주의하세요!.txt).

이러한 사기 수법으로 인해 피해자들은 큰 피해를 입을 수 있으므로, 불법사채 문제 해결을 위해 수수료를 요구하는 업체에는 절대 응하지 말고, 경찰이나 금융감독원에 신고하는 것이 중요합니다 (출처: 240903 불법사채 해결 또는 대출중개를 명목으로 수수료를 요구하는 업체에 주의하세요!.txt)."
71,2024년 9월 15일부터 시행되는 선불충전금 보호 강화 조치의 주요 내용은 무엇인가요?,"선불충전금 전액에 대해 별도 관리를 의무화하고, 모바일상품권도 보호 대상에 포함되었습니다​.","240903 (보도자료) 선불충전금 100% 보호, 모바일상품권도 선불충전금 보호대상.pdf","2024년 9월 15일부터 시행되는 선불충전금 보호 강화 조치의 주요 내용은 다음과 같습니다:

1. **선불충전금의 완전 보호**: 이용자의 선불충전금은 100% 이상 별도로 관리해야 하며, 이를 통해 이용자의 자산이 안전하게 보호됩니다. 선불업자는 선불충전금을 신탁이나 지급보증보험 방식으로 관리해야 하며, 국채증권, 지방채증권 매수, 은행 및 우체국 예치 등을 통해 운용 손실을 방지해야 합니다.

2. **할인 발행 제한**: 선불업자는 부채비율이 200% 이하인 경우에만 할인 발행이나 적립금 지급이 허용되며, 이용자에게 제공된 경제적 이익(할인 발행 금액 또는 적립금)도 별도로 관리해야 합니다.

3. **은행 계좌에 보관**: 각 선불사업자는 선불충전금을 제휴은행 계좌에 보관해야 하며, 결제 시 제휴 계좌에서 자동으로 선불충전이 이루어지는 연계 서비스가 제공됩니다. 이를 통해 소비자는 예금에 대한 이자를 지급받을 수 있습니다.

이러한 조치는 이용자의 선불충전금을 은행에 직접 예치함으로써 안전성을 높이고, 금융이익을 이용자에게 귀속시켜 소비자 편익을 증가시키는 것을 목표로 하고 있습니다 (출처: 240903 (보도자료) 선불충전금 100% 보호, 모바일상품권도 선불충전금 보호대상.txt)."
72,은행권 여신 프로세스 개선 TF의 주요 개선 과제는 무엇인가요?,"여신 중요 서류의 진위 확인 절차 강화, 담보가치 산정 및 검증 절차 개선, 자금 용도외유용 사후 점검 기준 보완입니다​.",240903 (보도자료) 1400_은행권 여신 프로세스 개선 TF 킥오프 회의 개최.pdf,"은행권 여신 프로세스 개선 TF의 주요 개선 과제는 다음과 같습니다:

1. 여신 중요서류 진위확인 절차 강화
2. 담보가치 산정 및 검증절차 개선
3. 임대차계약의 검토 및 관리 절차 개선

이러한 과제들은 최근 금융사고의 양태 변화와 영업점 여신업무에 대한 취약한 내부통제 수준을 반영하여, 여신 프로세스의 취약점을 보완하기 위한 것입니다. TF는 은행권의 의견을 수렴하고, 은행연합회와 협력하여 모범규준 개정안을 마련할 계획입니다 (출처: 240903 (보도자료) 1400_은행권 여신 프로세스 개선 TF 킥오프 회의 개최.txt)."
73,은행채무 자동이체 상환 관행 개선의 주요 내용은 무엇인가요?,"우선변제채무지정권 안내를 강화하고, 채무자의 변제 이익을 고려한 자동이체 출금 우선순위를 마련하였습니다.",240902 은행채무 자동이체 상환 관련 업무 관행 및 절차를 정비.pdf,"은행채무 자동이체 상환 관행 개선의 주요 내용은 다음과 같습니다:

1. **우선변제채무지정권의 활용**: 채무자는 변제이익이 많은 채무부터 상환할 수 있는 기회를 제공받게 됩니다. 이를 위해 각 은행들은 여신상품설명서를 개정하고, 우선변제채무지정권 관련 내용을 추가하여 소비자에게 안내할 예정입니다 (출처: 240902 은행채무 자동이체 상환 관련 업무 관행 및 절차를 정비.txt).

2. **자동이체 출금 우선순위 정비**: 자동이체 시스템에서 채무자의 변제이익을 충분히 고려하여 출금 우선순위를 정비합니다. 이로 인해 연체일이 오래된 채무나 높은 이자율의 채무가 우선적으로 상환되는 불이익을 방지할 수 있습니다 (출처: 240902 은행채무 자동이체 상환 관련 업무 관행 및 절차를 정비.txt).

3. **업무매뉴얼 및 시스템 개선**: 복수채무 연체 발생 시 SMS 등으로 채무자에게 안내하고, 자동이체 시스템의 업무매뉴얼을 정비하여 채무자의 의도를 반영할 수 있도록 할 계획입니다 (출처: 240902 은행채무 자동이체 상환 관련 업무 관행 및 절차를 정비.txt).

4. **기대효과**: 이러한 개선을 통해 채무자는 복수채무의 일부 변제 시 우선변제채무 지정권을 적극적으로 행사할 수 있으며, 신용점수 하락 등의 불이익을 줄일 수 있을 것으로 기대됩니다 (출처: 240902 은행채무 자동이체 상환 관련 업무 관행 및 절차를 정비.txt).

이러한 개선 방향은 채무자의 변제이익을 고려하여 운영될 예정입니다 (출처: 240902 은행채무 자동이체 상환 관련 업무 관행 및 절차를 정비.txt)."
74,2024년 전국민 금융이해력 조사의 주요 목적은 무엇인가요?,금융 이해력 수준을 측정해 교육 방향을 수립하고 OECD 국가와 비교 자료로 활용하기 위함입니다​.,240902 (보도자료) 조간_2024년 전국민 금융이해력 조사를 실시합니다!.pdf,"2024년 전국민 금융이해력 조사의 주요 목적은 OECD INFE에서 정한 기준에 따라 한국 성인(만 18세~79세)의 금융이해력 수준을 측정하고, 이 결과를 바탕으로 금융 및 경제 교육 방향을 수립하며 OECD 국가 간 비교를 위한 기초자료로 활용하는 것입니다 (출처: 240902 (보도자료) 조간_2024년 전국민 금융이해력 조사를 실시합니다!.txt)."
75,금감원과 수도방위사령부 간 업무협약의 주요 내용은 무엇인가요?,"장병과 군인가족 대상 맞춤형 금융교육을 제공하고, 인사·재정병과 간부의 금융교육 강사 연수를 확대합니다​.",240830 (보도자료) 1500_수도방위사령부 장병들에 대한 금융교육을 적극 지원하겠습니다.pdf,"금감원과 수도방위사령부 간의 업무협약의 주요 내용은 다음과 같습니다. 이 협약은 수도방위사령부 장병 및 군인가족의 금융이해력을 높이고 건전한 금융습관을 형성하기 위한 것으로, 2024년 8월 30일에 체결되었습니다. 협약의 주요 사항으로는 군장병을 대상으로 한 금융교육의 활성화와 함께, 최초로 군인가족을 금융교육의 대상으로 포함하여 격오지 근무 등으로 금융교육 기회가 제한된 군인가족에게도 균등한 교육 기회를 제공하는 것입니다. 또한, 금감원은 장병들의 사기 진작을 위해 위문금을 전달하기로 하였습니다. 이 협약을 통해 양 기관은 상호 협력하여 군장병 및 군인가족의 금융교육을 활성화하기로 합의하였습니다 (출처: 240830 (보도자료) 1500_수도방위사령부 장병들에 대한 금융교육을 적극 지원하겠습니다.txt)."
76,비청산 장외파생거래 증거금 교환제도의 주요 목적은 무엇인가요?,거래당사자 간 증거금 교환을 통해 장외파생거래의 시스템 리스크를 체계적으로 관리하기 위함입니다​.,240829 비청산 장외파생거래 증거금 교환제도에 대한 가이드라인 연장(안).pdf,"비청산 장외파생거래 증거금 교환제도의 주요 목적은 장외파생상품 거래에 따른 시스템 리스크를 체계적으로 관리하기 위함입니다. 이 제도는 중앙청산소(CCP)에서 청산되지 않는 거래에 대해 거래 당사자 간에 증거금을 사전에 교환하도록 하여, 거래 상대방의 미래 부도 위험을 줄이고 일일 익스포저를 관리하는 데 기여합니다. 이를 통해 금융시장의 안정성을 높이고, 잠재적인 리스크를 사전에 예방하는 것이 주요 목표입니다. (출처: 240829 비청산 장외파생거래 증거금 교환제도에 대한 가이드라인 연장(안).txt)"
77,교통사고처리지원금 특약의 보상 대상은 어떤 경우에 해당하나요?,교통사고로 피해자에게 형사합의금을 지급하여 발생한 경제적 손실을 보상합니다​.,240828 주요 분쟁사례로 알아보는 소비자 유의사항(교통사고처리지원금 특약 관련).pdf,"교통사고처리지원금 특약의 보상 대상은 다음과 같은 경우에 해당합니다:

1. 피해자를 사망하게 한 경우: 최대 5천만원 보상.
2. 중대법규위반 교통사고로 피해자가 42일 이상 치료를 요하는 경우:
   - 42일(6주) 이상 70일(10주) 미만 진단 시: 1천만원
   - 70일(10주) 이상 140일(20주) 미만 진단 시: 3천만원
   - 140일(20주) 이상 진단 시: 5천만원
3. 일반교통사고로 피해자에게 중상해를 입혀 형법 제258조 또는 제268조에 따라 검찰에 의해 공소제기된 경우: 최대 5천만원 보상.
4. 자동차손해배상보장법 시행령 제3조 제1항 제2호 별표1에서 정한 상해급수 1급, 2급 또는 3급에 해당하는 부상을 입힌 경우: 5천만원 보상.

이 외에도 피해자와의 형사합의로 발생할 수 있는 경제적 손실을 대비하는 보험으로, 실손형 보험이기 때문에 실제 지급한 합의금액을 보상합니다. 보상 청구 시에는 경찰서 또는 검찰청에 제출된 합의금액이 명시된 형사합의서와 사고 및 피해 증명서류가 필요합니다 (출처: 240828 주요 분쟁사례로 알아보는 소비자 유의사항(교통사고처리지원금 특약 관련).txt)."
78,감사인 지정제도 설명회의 주요 내용은 무엇인가요?,"주기적 지정제도의 요건, 자료 제출 방법, 지정기초자료 작성 요령을 안내하였습니다.",240828 (보도자료) 석간_감사인 지정제도 온라인 설명회 실시.pdf,"감사인 지정제도 설명회의 주요 내용은 다음과 같습니다. 이 제도는 감사인의 독립성을 확보하고 감사 품질을 개선하기 위해 회사가 감사인을 자유롭게 선임하는 대신, 증권선물위원회가 감사인을 지정하는 방식으로 운영됩니다. 설명회에서는 지정 기초자료 작성 요령, 주기적 지정 및 직권 지정 사유, 지정 기간과 방법, 재지정 요청 시 유의 사항 등 주요 내용을 안내할 예정입니다. 특히, 2023년부터 건설 및 금융업을 포함한 11개 업종의 회사는 해당 산업에 전문성을 갖춘 감사 인력을 가진 회계법인을 지정받을 수 있는 제도가 시행되므로, 이에 대한 상세한 설명도 포함됩니다 (출처: 240828 (보도자료) 석간_감사인 지정제도 온라인 설명회 실시.txt)."
79,자동차 보험사기 피해자 구제 강화의 주요 내용은 무엇인가요?,"고지기한 단축, 고지 방법 표준화, 부당 할증보험료 환급 절차 표준화를 시행하였습니다​.",240827 자동차 보험사기로 인한 부당 할증보험료 환급제도 법정화.pdf,"자동차 보험사기 피해자 구제 강화의 주요 내용은 다음과 같습니다. 2024년 8월 14일부터 시행되는 보험사기방지 특별법 개정안에 따라, 보험회사는 자동차 보험사기 피해자에게 보험료 할증 등 피해사실과 후속 처리절차를 고지해야 하며, 이 고지의 기한이 단축됩니다. 또한, 피해자 구제 절차가 법정화되어 구체적인 피해자 구제 방안이 마련되고, 장기 미환급 보험료를 찾아주기 위한 캠페인도 실시됩니다. 이러한 조치는 보험사기로 인한 피해자에 대한 구제를 더욱 강화하기 위한 것입니다 (출처: 240827 자동차 보험사기로 인한 부당 할증보험료 환급제도 법정화.txt)."
80,보험사기 방지를 위해 개정된 특별법의 주요 이행 방안은 무엇인가요?,보험사기 알선·광고 행위에 대해 경찰과 협력해 적극 수사 의뢰 및 광고 심의를 요청합니다​.,240827 (보도자료) 1500_보험사기 대응 강화를 위한 보험업계 임원 간담회 개최.pdf,"보험사기 방지를 위해 개정된 특별법의 주요 이행 방안은 다음과 같습니다:

1. **보험사기 알선 및 유인죄 처벌**: 보험사기 행위에 대한 알선 및 권유를 금지하고, 이를 위반할 경우 10년 이하의 징역형 또는 5천만원 이하의 벌금에 처해질 수 있습니다 (출처: 241104 금융감독원과 부산남부경찰서가 공조 보험사기 적발.txt).

2. **자료 요청권 신설**: 금융당국이 보험사기 조사를 위해 관계 행정기관 및 정보통신서비스 제공자에게 자료 요청을 할 수 있는 권한이 신설되었습니다 (출처: 240827 (보도자료) 1500_보험사기 대응 강화를 위한 보험업계 임원 간담회 개최.txt).

3. **보험사기 조사 및 수사 협의체 운영**: 금융감독원, 경찰청, 유관기관 및 보험업계가 참여하는 보험범죄 수사협의회를 개최하여 협력 방안을 논의하고 있습니다 (출처: 241104 금융감독원과 부산남부경찰서가 공조 보험사기 적발.txt).

4. **보험사기 의심 건 관리 체계화**: 보험회사는 보험사기 의심 건에 대한 보고 서식을 마련하고, 이를 통해 체계적으로 관리할 수 있도록 규정화합니다 (출처: 241002 [별첨2] 보험사 내부통제 강화방안.txt).

5. **조사 시 자료 요청 범위 확대**: 보험사기 조사 시 금융당국이 요청할 수 있는 자료의 범위를 확대하여, 거짓 청구 및 관련 정보를 보다 효과적으로 수집할 수 있도록 합니다 (출처: 241002 [별첨2] 보험사 내부통제 강화방안.txt).

이러한 이행 방안들은 보험사기 근절을 위한 체계적이고 협력적인 접근을 통해 보험업계의 건전성을 높이는 데 기여할 것으로 기대됩니다."
81,금융감독원이 이화여자대학교와 공동으로 개최한 국제 컨퍼런스의 주제는 무엇인가요?,"""Toward the era of Green Transition""입니다.","240827 (보도자료) 0900_금융감독원, 이화여대와 공동으로 「Toward the era of Green Transition」 국제 컨퍼런스 개최.pdf","금융감독원과 이화여자대학교가 공동으로 개최한 국제 컨퍼런스의 주제는 ""Toward the era of Green Transition""입니다. 이 컨퍼런스에서는 저탄소 전환을 위한 금융감독정책, 금융회사 경영전략, 시장 발전 등의 현황을 공유하고 미래 대응방안에 대해 논의할 예정입니다. (출처: 240827 (보도자료) 0900_금융감독원, 이화여대와 공동으로 「Toward the era of Green Transition」 국제 컨퍼런스 개최.txt)"
82,금융감독원이 두산로보틱스 증권신고서 정정을 요구한 주요 이유는 무엇인가요?,의사결정 과정 및 분할 신설부문의 수익가치 산정 근거의 보완이 미흡했기 때문입니다​.,240826_(보도참고) 두산로보틱스 증권신고서에 대한 정정요구 관련 설명.pdf,"금융감독원이 두산로보틱스 증권신고서 정정을 요구한 주요 이유는 금융사고 미보고 및 미공시와 관련된 사항입니다. 금융감독원은 금융기관이 임직원 또는 외부인에 의해 발생한 범죄혐의에 대해 지체 없이 보고하고 공시할 의무가 있다는 점을 강조하고 있습니다. 이러한 의무를 위반한 경우, 금융감독원은 정정을 요구할 수 있습니다 (출처: 240825 (보도참고) OO은행 부적정 대출 관련 설명.txt)."
83,금융감독원이 금융소비자를 위해 개편한 홈페이지의 주요 개선점 중 하나는 무엇인가요?,오픈 API 서비스 통합과 유형별 분류를 통해 금융정보 접근성을 개선한 점입니다​.,"240826 (보도자료)_석간_금융소비자도 금융업계 종사자도, 한눈에 쏘옥.pdf","금융감독원이 금융소비자를 위해 개편한 홈페이지의 주요 개선점 중 하나는 금융정보 접근성을 대폭 개선한 것입니다. 이를 통해 금융소비자가 필요한 정보를 쉽고 빠르게 찾아볼 수 있도록 하였으며, 홈페이지에 통합검색, 민원 챗봇, 이용자 맞춤형 서비스 등의 편의 기능을 신설하여 다양한 정보에 쉽게 접근할 수 있도록 하였습니다 (출처: 240826 (보도자료)_석간_금융소비자도 금융업계 종사자도, 한눈에 쏘옥.txt)."
84,비대면 환전 서비스 이용 시 주의해야 할 점은 무엇인가요?,외화를 수령하려면 신청인 본인이 지정된 환전소에서 본인의 신분증을 지참해야 합니다​.,240826 (보도자료) 조간_주요 민원사례로 보는 소비자 유의사항.pdf,"비대면 환전 서비스를 이용할 때 주의해야 할 점은 다음과 같습니다:

1. **신분증 지참**: 비대면 환전 서비스로 신청한 외화는 신청인 본인만 수령할 수 있으며, 반드시 신청인 명의의 신분증을 지참해야 합니다. 만약 신청인이 14세 미만의 미성년자일 경우, 법정 대리인의 신분증과 함께 3개월 이내에 발급된 가족관계증명서 또는 기본증명서가 필요합니다. (출처: 240826 (보도자료) 조간_주요 민원사례로 보는 소비자 유의사항.txt)

2. **환전소 위치 확인**: 외화를 수령할 영업점(환전소)의 정확한 위치를 확인해야 합니다. 예를 들어, 인천공항에서는 출국심사 전 출국장 환전소에서 외화를 수령해야 하며, 출국심사 후 면세구역 환전소에서는 수령이 불가능합니다. (출처: 240826 (보도자료) 조간_주요 민원사례로 보는 소비자 유의사항.txt)

3. **신청인 본인 방문**: 비대면 환전 서비스 신청 후 외화를 받고자 할 경우, 신청인 본인이 직접 출국장 환전소를 방문해야 합니다. (출처: 240826 (보도자료) 조간_주요 민원사례로 보는 소비자 유의사항.txt)

이러한 사항들을 유의하여 비대면 환전 서비스를 이용하면 불편을 최소화할 수 있습니다."
85,2024년 6월 말 기준 보험회사의 대출채권 연체율은 얼마였나요?,0.55%입니다.,240826 (보도자료) 24.6월말 보험회사 대출채권 현황.pdf,2024년 6월 말 기준 보험회사의 대출채권 연체율은 0.55%였습니다. (출처: 240826 (보도자료) 24.6월말 보험회사 대출채권 현황.txt)
