Unnamed: 0,question,answer,파일명,result
56,문서에서 GA업계의 정착지원금 관련 내부통제 부족 사례는 무엇인가요?,"문서에서는 정착지원금 지급 대상 선정 기준이 없거나, 본사 차원의 통제 없이 지점별로 운영된 사례가 내부통제 부족의 주요 사례로 제시되었습니다.",240924 GA업계의 건전한 설계사 스카우트 문화 정착을 지속 유도하겠습니다.pdf,"GA업계의 정착지원금 관련 내부통제 부족 사례는 다음과 같습니다:

1. **지급 기준 초과**: 지역본부장이 영입 설계사에게 회사 내규에서 정한 기준을 초과하여 정착지원금을 지급하였으나, 해당 GA는 별다른 조치를 취하지 않았습니다. 이는 회사의 예산 집행 및 정착지원금 미환수율 개선을 위해 관련 내규 및 설계사 위촉 절차의 보완이 필요함을 시사합니다.

2. **세부 기준 미비**: 정착지원금 제도를 운영하고 있음에도 불구하고 지급 및 환수 관련 세부 기준(지급 대상자 선정, 지급금액, 환수조건 등)을 마련하지 않았습니다. 이는 정착지원금 운영방안 마련이 필요함을 나타냅니다.

3. **운영의 비일관성**: 정착지원금을 본부 및 지점별로 상이하게 운영하고 있으며, 본사에서는 지급 현황을 파악하거나 관리하지 않고 있었습니다. 이는 정착지원금 운영방안 마련 및 본사 차원의 총괄 관리가 필요함을 보여줍니다.

4. **부당 승환계약 점검 미흡**: 부당 승환계약에 대한 자체 점검 활동이 미흡하고, 부당 승환계약을 체결한 설계사에 대한 제재 실적이 미미하였습니다. 이는 보험 모집 시 비교안내확인서 작성의 적정 여부에 대한 점검 절차 마련 및 본사 중심의 정기적인 자체 점검 활동 확대가 필요함을 나타냅니다.

이러한 사례들은 GA업계의 정착지원금 관련 내부통제가 부족함을 명확히 보여주며, 금융감독원은 이러한 문제를 해결하기 위해 경영유의 또는 개선을 요구할 예정입니다 (출처: 240924 GA업계의 건전한 설계사 스카우트 문화 정착을 지속 유도하겠습니다.txt)."
57,문서에서 디지털 감사기술 도입의 주요 추진 과제는 무엇인가요?,"주요 추진 과제는 디지털 감사기술 활용 근거 및 품질관리 절차 명확화, 표준감사시간 반영 검토, 회계법인 간 격차 완화 및 전문인력 양성, 감사 데이터 표준화 등이 포함됩니다.",240924 (보도자료) 조간_디지털 감사기술 도입 지원 TF 운영결과 및 향후 계획.pdf,"디지털 감사기술 도입의 주요 추진 과제는 다음과 같습니다:

1. **디지털 감사 활용 근거 및 품질관리 절차 명확화**: 현재 국내 회계감사기준 및 품질관리기준에 디지털 감사기술 관련 내용이 포함되어 있지 않아, 디지털 감사의 활용 근거와 품질관리 절차를 명확히 할 필요가 있습니다 (출처: 240924 (보도자료) 조간_디지털 감사기술 도입 지원 TF 운영결과 및 향후 계획.txt).

2. **표준감사시간 반영 여부 및 방안 결정**: 디지털 감사의 효과를 표준감사시간에 반영할 수 있는 방안을 검토하고, 관련 실증 데이터를 확보하는 것이 필요합니다 (출처: 240924 (보도자료) 조간_디지털 감사기술 도입 지원 TF 운영결과 및 향후 계획.txt).

3. **전문인력 양성 및 회계법인 간 격차 완화**: 디지털 감사기술 도입을 위한 전문인력 양성과 회계법인 간의 격차를 줄이기 위한 지원 방안을 마련해야 합니다 (출처: 240924 (보도자료) 조간_디지털 감사기술 도입 지원 TF 운영결과 및 향후 계획.txt).

4. **감사 데이터 표준화**: 디지털 감사기술을 효과적으로 활용하기 위해서는 표준화된 감사 데이터를 적시에 입수할 필요가 있으며, 이를 위한 전문가 T/F를 구성하여 추진해야 합니다 (출처: 240924 (보도자료) 조간_디지털 감사기술 도입 지원 TF 운영결과 및 향후 계획.txt).

5. **피감사기업 등 인식 제고**: 디지털 감사에 대한 피감사기업의 이해도와 관심을 높이기 위해 정기적인 설명회 및 세미나를 개최하고, 디지털 감사 활용 사례를 작성하여 배포해야 합니다 (출처: 240924 (보도자료) 조간_디지털 감사기술 도입 지원 TF 운영결과 및 향후 계획.txt). 

이러한 추진 과제를 통해 디지털 감사의 활성화를 기대할 수 있습니다."
58,문서에서 5대 금융지주와 삼성전자가 중소기업을 위해 제공하는 지원 규모는 얼마인가요?,5대 금융지주와 삼성전자는 중소기업의 저탄소 전환 투자 등을 위해 총 2조 원 규모의 대출을 저금리로 제공하기로 하였습니다​.,240923 5대 금융지주 삼성전자 공동 중소기업 지원 위한 업무협약 체결.pdf,"5대 금융지주와 삼성전자가 중소기업을 위해 제공하는 지원 규모는 다음과 같습니다:

1. 기업은행과 신용보증기금은 3,000억원 이상의 협약프로그램을 통해 미정산 금액을 한도로 최대 30억원까지 지원합니다. 업체당 3억원까지는 보증심사를 간소화하여 지원하며, 3억원에서 30억원 구간에서는 기업당 한도 사정을 통해 일부 금액 제한이 있을 수 있습니다. (출처: 240806 (보도자료) 조간_위메프-티몬 정산지연 피해판매자 지원방안 시행.txt)

2. 중소벤처기업진흥공단과 소상공인시장진흥공단은 2,000억원 규모의 긴급 지원을 제공하고 있습니다. (출처: 240806 (보도자료) 조간_위메프-티몬 정산지연 피해판매자 지원방안 시행.txt)

이 외에도 다양한 지역별 지원 프로그램이 있으며, 중소기업과 소상공인에 대한 지원이 다각적으로 이루어지고 있습니다."
59,이 문서에서 한국 정부가 미국의 금리 인하에 대응하기 위해 실시한 주요 조치는 무엇인가요?,"주요 조치는 관계기관 합동 24시간 모니터링 체계를 지속 운영하고, 가계부채·부동산 시장·PF 등의 리스크 관리를 강화하며, 상황별 대응 계획을 마련하는 것입니다.",240919 美 통화정책 전환에 대응해 긴밀한 관계기관 공조 하에 리스크 관리 철저.pdf,"한국 정부는 미국의 금리 인하에 대응하기 위해 여러 주요 조치를 실시했습니다. 우선, 관계기관 간의 긴밀한 공조를 통해 리스크 관리를 철저히 하고 있으며, 이를 위해 거시경제금융회의를 개최하여 미국 연방공개시장위원회의 금리 인하 결정에 따른 국내외 금융·외환시장 영향을 점검하고 대응 방향을 논의했습니다. 또한, 24시간 모니터링 체계를 유지하고 필요 시 상황별 대응계획을 시행하는 등의 조치를 통해 금융시장의 안정성을 확보하고 있습니다. 가계부채, 부동산, 프로젝트 파이낸싱(PF) 등 리스크 관리와 함께 내수 활성화 및 민생 안정에 대한 노력을 강화하고 있습니다 (출처: 240919 美 통화정책 전환에 대응해 긴밀한 관계기관 공조 하에 리스크 관리 철저.txt)."
60,은행권 스트레스완충자본 제도의 주요 도입 배경은 무엇인가요?,위기 상황 분석 결과를 바탕으로 은행의 추가 자본 적립 의무를 부과하여 예상치 못한 위기에도 은행의 안정성을 강화하기 위해 도입되었습니다.,240911(보도참고) 은행권 스트레스완충자본 도입 추진.pdf,"은행권 스트레스완충자본 제도의 주요 도입 배경은 2022년부터 금리 상승 등 대내·외 불확실성이 확대됨에 따라 예상치 못한 위기상황이 발생하더라도 은행 기능을 유지할 수 있도록 위기 상황 분석 결과를 보다 직접적인 감독수단으로 활용할 필요성이 제기되었기 때문입니다. 이를 통해 금융당국은 국내 은행 및 은행지주회사에 대해 사전에 충분한 추가자본을 적립하도록 요구하는 스트레스완충자본 제도를 도입하게 되었습니다. 이 제도는 은행의 손실흡수능력을 제고하고, 위기상황에서의 안정성을 강화하기 위한 후속조치로 추진되고 있습니다 (출처: 240911(보도참고) 은행권 스트레스완충자본 도입 추진.txt)."
61,불법사금융 척결 방안에서 미등록 대부업자의 명칭은 무엇으로 변경되었나요?,"미등록 대부업자의 명칭은 ""불법사금융업자""로 변경되었습니다.","240911(보도자료) 정부, 불법사금융 척결을 위해 대부업 제도 대대적 개편 추진.pdf",미등록 대부업자의 명칭은 '불법사금융업자'로 변경되었습니다. 이는 대부업법상 등록 절차를 거치지 않고 불법 영업을 하는 업자를 보다 명확하게 규정하기 위한 조치입니다. (출처: 240911[별첨] 불법사금융 근절과 대부업 신뢰제고를 위한 제도개선 방안.txt)
62,보험료 미납으로 계약이 해지된 후 부활 신청 시 계약자가 준수해야 할 의무는 무엇인가요?,계약자는 부활청약 시 계약 전 알릴 의무를 다시 이행해야 합니다.,240911 (보도자료) 조간_주요 민원사례로 알아보는 소비자 유의사항.pdf,"보험료 미납으로 계약이 해지된 후 부활 신청 시 계약자가 준수해야 할 의무는 다음과 같습니다:

1. **연체보험료 및 약정이자 납입**: 계약자는 해지된 날로부터 일정 기간 내에 연체보험료와 약정이자를 보험자에게 지급해야 합니다. 이 기간은 약관에 따라 2년 또는 3년으로 정해져 있습니다. (출처: Passage 1)

2. **계약전 알릴의무 이행**: 부활청약 시 계약자는 계약전 알릴의무를 다시 이행해야 합니다. 이는 보험계약자가 보험사에 중요한 정보를 고지해야 함을 의미하며, 이를 위반할 경우 계약 해지 및 보험금 지급이 제한될 수 있습니다. (출처: Passage 1)

3. **해지 후 발생한 보험사고 보장 제외**: 계약이 부활되더라도 해지 후 부활 전 발생한 보험사고는 보장되지 않습니다. (출처: Passage 1)

이러한 의무를 준수하지 않을 경우, 계약 부활이 거부되거나 보험금 지급이 제한될 수 있으므로 주의가 필요합니다. (출처: Passage 1)"
63,금융감독원이 추석 명절을 전후하여 민생침해 금융범죄 예방을 위해 협력한 주요 기관은 어디인가요?,고용노동부와 소상공인시장진흥공단과 협력하여 맞춤형 교육과 홍보를 실시했습니다​.,240910 (보도자료) 조간_추석 명절 전후 민생침해 금융범죄 피해예방을 집중 홍보.pdf,"금융감독원은 추석 명절을 전후하여 민생침해 금융범죄 피해 예방을 위해 고용노동부 및 소상공인시장진흥공단과 협력하였습니다. 이들은 재무적 어려움에 놓여 있는 실업급여 수급자와 소상공인(예비창업자 포함)을 대상으로 맞춤형 교육을 실시하고, 다양한 홍보활동을 전개하였습니다. (출처: 240910 (보도자료) 조간_추석 명절 전후 민생침해 금융범죄 피해예방을 집중 홍보.txt)"
64,금융회사 인도 진출설명회는 어떤 주요 내용을 다루었나요?,"인도의 금융시장 현황, 인허가 절차, 투자환경 전망 등을 다루었습니다.","240909 주한 인도대사관, 금융협회와 금융회사 인도 진출설명회 개최.pdf","금융회사 인도 진출설명회는 국내 금융회사의 인도 진출 수요를 반영하여 인도의 금융시장 및 감독제도에 대한 이해를 높이고, 효과적인 진출을 지원하기 위해 개최되었습니다. 설명회에는 인도 재무부, 중앙은행, 증권거래위원회 등 인도 금융당국의 주요 인사들이 참석하여 인도의 금융 인허가 제도 및 투자환경 전망을 소개하고, 국내 금융회사와의 질의응답 시간을 가졌습니다. 

이복현 금융감독원장은 인도의 자원과 인력이 한국의 금융서비스와 결합될 경우 양국의 경제 성장에 기여할 것이라고 강조하였고, 조용병 은행연합회장은 인도의 모바일 뱅킹 시장이 한국 금융산업에 새로운 기회를 제공할 것이라고 언급했습니다. 아밋 쿠마르 주한 인도대사는 인도의 디지털 및 IT 산업의 지속적인 성장을 강조하며 양국 간의 금융 협력 강화를 기원했습니다.

설명회에서는 인도 금융시장에 대한 관심이 높아지고 있으며, 한국 금융회사의 인도 진출 성과와 기대효과에 대한 논의도 이루어졌습니다. 특히, 한국 금융회사는 인도에서의 신규 지점 개설, 세금 문제, 신뢰성 있는 정보 수집 방법 등에 대한 관심을 보였습니다 (출처: 240909 주한 인도대사관, 금융협회와 금융회사 인도 진출설명회 개최.txt)."
65,티메프 사태 재발 방지를 위해 PG사에 부과된 주요 의무는 무엇인가요?,PG사의 미정산자금 전액에 대해 별도관리 의무가 부과되었습니다.,240909 (보도자료) 티메프 사태 재발 방지를 위한 전자지급결제대행(PG)업 제도개선안 발표.pdf,"티메프 사태 재발 방지를 위해 PG사에 부과된 주요 의무는 다음과 같습니다. 첫째, PG사는 미정산자금 전액(100%)에 대해 별도관리 의무를 부과받습니다. 이는 예치, 신탁, 지급보증보험 가입 등의 방식으로 이루어지며, 판매자에게 이러한 관리 방식을 고지하고 회사 홈페이지에 공시해야 합니다. 둘째, PG사가 경영지도기준이나 별도관리 의무를 준수하지 않을 경우, 시정 요구, 영업정지, 등록취소 등의 단계적 조치가 마련됩니다. 이러한 조치는 PG사의 건전경영을 유도하고, 정산자금의 법적 보호를 강화하기 위한 것입니다 (출처: 240909 (보도자료) 티메프 사태 재발 방지를 위한 전자지급결제대행(PG)업 제도개선안 발표.txt)."
66,정산지연 피해를 입은 기업에 대한 지원 프로그램의 주요 내용은 무엇인가요?,피해 기업에 대해 최대 1년간 대출 만기 연장 및 상환 유예가 제공됩니다​.,240909 (보도자료) 인터파크쇼핑 AK몰 정산지연 피해판매자 지원방안 시행.pdf,"정산지연 피해를 입은 기업에 대한 지원 프로그램의 주요 내용은 다음과 같습니다:

1. **기존 대출 만기연장 및 상환유예**: 모든 금융권(은행, 저축은행, 상호금융, 보험사 등)과 정책금융기관(중소기업은행, 신용보증기금 등)은 정산지연 피해업체에 대해 최대 1년의 대출 만기연장 및 상환유예를 지원합니다. 특히, 선정산대출을 취급하는 은행들은 연체가 발생하지 않도록 만기연장을 지원합니다. (출처: Passage 0, Passage 3)

2. **신규 자금 지원**: 신용보증기금과 IBK기업은행을 통해 3,000억원 규모의 보증부 대출 프로그램이 신설되어, 피해 중소기업이 낮은 금리로 신규 자금을 조달할 수 있도록 지원합니다. 이 프로그램은 보증비율 90%와 최고 우대금리를 제공할 예정입니다. (출처: Passage 0, Passage 4)

3. **긴급경영안정자금**: 중소기업벤처진흥공단과 소상공인시장진흥공단을 통해 2,000억원 규모의 긴급경영안정자금이 지원됩니다. 이 자금은 정산지연 금액 또는 대출한도 내에서 저금리로 유동성을 공급합니다. (출처: Passage 4)

4. **이차보전 사업**: 관광사업자에 대한 대출에 대해 문화체육관광부가 이자 일부를 지원하는 이차보전 사업이 시행됩니다. (출처: Passage 0)

5. **채무조정 프로그램**: 피해기업에 대한 상담 및 지원을 위한 전담반이 구성되어, 피해금액이 일정 규모 이상인 업체에 대해 밀착 지원이 이루어집니다. (출처: Passage 2)

이러한 지원 프로그램은 정산지연으로 인한 기업의 자금 유동성 위기를 해소하고, 경영 안정을 도모하기 위해 마련되었습니다."
67,온라인 대부중개 사이트를 통한 불법사금융 피해 신고는 어디에서 접수할 수 있나요?,"금융감독원 홈페이지의 ""불법사금융‧개인정보 불법 유통 신고센터""에서 접수할 수 있습니다​.",240906 온라인 대부중개사이트 이용중 불법사금융 피해 발생시 적극 신고.pdf,"온라인 대부중개 사이트를 통한 불법사금융 피해 신고는 금융감독원 홈페이지에서 접수할 수 있습니다. 구체적인 방법은 다음과 같습니다:

1. 금융감독원 홈페이지(www.fss.or.kr)로 접속합니다.
2. '민원·신고' 메뉴를 선택한 후 '불법금융신고센터'로 이동합니다.
3. '불법사금융·개인정보 불법 유통신고'를 통해 신고를 진행합니다.

또한, 유선으로 신고할 경우 1332번으로 전화하여 3번을 선택하면 됩니다. (출처: 240906 온라인 대부중개사이트 이용중 불법사금융 피해 발생시 적극 신고.txt)"
68,"2024년 10월 시행되는 ""개인채무자보호법""의 주요 내용 중 하나는 무엇인가요?",채무자는 상환곤란 시 금융회사에 채무조정을 요청할 수 있는 권리를 가집니다.,240905 대부업자의 부당 추심행위를 방지하고 대부이용자 권익을 제고하겠습니다..pdf,"2024년 10월 시행되는 ""개인채무자보호법""의 주요 내용 중 하나는 채무자가 금융회사에 직접 채무조정을 요청할 수 있도록 하는 것입니다. 이 법은 연체이자 부담을 합리적으로 줄이고, 지나친 채권추심을 제한하여 채무자의 재기 가능성을 높이는 데 중점을 두고 있습니다. 또한, 소액채무(3천만원 미만)에 대해서도 채무조정 요청권이 도입되어, 금융회사가 채무자와의 협상을 통해 문제를 해결할 수 있도록 유도하고 있습니다 (출처: 241016 대출을 갚기 어려운 개인채무자의 상환 및 독촉 부담을 완화.txt)."
69,이번에 지정된 혁신금융서비스 중 하나는 어떤 기능을 제공하나요?,선불충전금을 은행 계좌에 보관하며 이자를 지급받고 결제 시 자동 충전되는 서비스를 제공합니다​.,240905 (보도자료) 신규 혁신금융서비스 지정 6건 의결.pdf,이번에 지정된 혁신금융서비스 중 하나인 '중앙은행 디지털 화폐(CBDC) 시스템 내 예금 토큰 기반 지급‧이체 서비스'는 예금 토큰을 활용하여 지급 및 이체 기능을 제공하는 서비스입니다. 이 서비스는 국민들의 지급결제 및 주식거래와 관련된 관심과 활용도를 높여 국민편익 제고에 기여할 것으로 기대됩니다. (출처: 241030중앙은행 디지털 화폐(CBDC) 등 혁신금융서비스 9건 지정.txt)
70,불법사채 솔루션업체의 주요 사기 수법은 무엇인가요?,"인터넷 광고로 피해자를 유인한 후 수수료를 요구하고, 사채업자와의 조율 실패를 이유로 잠적하거나 추가 수수료를 독촉하는 방식으로 피해를 유발합니다​.",240903 불법사채 해결 또는 대출중개를 명목으로 수수료를 요구하는 업체에 주의하세요!.pdf,"불법사채 솔루션업체의 주요 사기 수법은 다음과 같습니다:

1. **수수료 요구**: 솔루션업체는 불법사채를 해결해준다고 하며, 채무자에게 10~30만원 정도의 수수료, 착수금, 후원금 등을 요구합니다. 피해자들은 이 금액이 자신의 채무보다 적다는 이유로 금전을 입금하게 됩니다. 그러나 이러한 수수료를 지불한 후에도 사채 문제는 해결되지 않고, 업체는 잠적하는 경우가 많습니다 (출처: 240903 불법사채 해결 또는 대출중개를 명목으로 수수료를 요구하는 업체에 주의하세요!.txt).

2. **허위 광고 및 공신력 있는 기관 오인**: 일부 솔루션업체는 정부기관의 링크를 홈페이지에 제공하거나, 피해 사례를 나열하여 공신력 있는 기관인 것처럼 보이도록 만들어 피해자를 유인합니다 (출처: 240903 불법사채 해결 또는 대출중개를 명목으로 수수료를 요구하는 업체에 주의하세요!.txt).

3. **잠적 및 연락 차단**: 업체가 사채업자와의 조율을 시도한다고 하지만, 조율이 실패하면 연락을 차단하거나 잠적하여 피해자들은 추가적인 피해를 입게 됩니다 (출처: 240903 불법사채 해결 또는 대출중개를 명목으로 수수료를 요구하는 업체에 주의하세요!.txt).

4. **법률 상담을 가장한 사기**: 변호사 자격 없이 금품을 받고 법률 상담을 하는 경우가 많아, 이는 변호사법 위반 소지가 높습니다 (출처: 240903 불법사채 해결 또는 대출중개를 명목으로 수수료를 요구하는 업체에 주의하세요!.txt).

이러한 수법들은 피해자들에게 심각한 금전적 손실을 초래할 수 있으므로, 각별한 주의가 필요합니다."
71,2024년 9월 15일부터 시행되는 선불충전금 보호 강화 조치의 주요 내용은 무엇인가요?,"선불충전금 전액에 대해 별도 관리를 의무화하고, 모바일상품권도 보호 대상에 포함되었습니다​.","240903 (보도자료) 선불충전금 100% 보호, 모바일상품권도 선불충전금 보호대상.pdf","2024년 9월 15일부터 시행되는 선불충전금 보호 강화 조치의 주요 내용은 다음과 같습니다:

1. **선불충전금 100% 보호**: 선불업자는 이용자의 선불충전금을 전액 별도로 관리해야 하며, 이를 통해 이용자의 선불충전금 보호를 강화합니다. 선불충전금의 50% 이상은 신탁, 예치 또는 지급보증보험 방식으로 관리해야 합니다.

2. **모바일상품권 보호 확대**: 개정된 전자금융거래법에 따라 모바일상품권도 선불충전금 보호의 대상이 되어, 대부분의 모바일 상품권의 충전금이 100% 보호받을 수 있게 되었습니다.

3. **할인 발행 제한**: 선불업자는 부채비율이 200% 이하인 경우에만 할인 발행이나 적립금 지급을 허용하며, 이러한 할인 발행 금액도 별도 관리 범위에 포함됩니다.

4. **소액후불결제업 제도화**: 소액후불결제업이 법제화되어 신용카드업 수준의 관리 및 감독을 받게 됩니다. 이는 중·저신용자에게도 신용거래를 가능하게 하는 포용금융의 일환입니다.

5. **선불업 등록대상 구체화**: 선불업 등록대상에 대한 기준이 구체화되어, 발행잔액 및 연간 총발행액이 일정 금액 미만인 경우 등록 의무가 면제됩니다. 이로 인해 영세 사업자도 불필요한 감독을 받지 않게 됩니다.

이러한 조치는 머지포인트 사태 이후 선불전자지급수단에 대한 규제 사각지대를 해소하고, 이용자 보호를 강화하기 위한 것입니다 (출처: 240903 (보도자료) 선불충전금 100% 보호, 모바일상품권도 선불충전금 보호대상.txt)."
72,은행권 여신 프로세스 개선 TF의 주요 개선 과제는 무엇인가요?,"여신 중요 서류의 진위 확인 절차 강화, 담보가치 산정 및 검증 절차 개선, 자금 용도외유용 사후 점검 기준 보완입니다​.",240903 (보도자료) 1400_은행권 여신 프로세스 개선 TF 킥오프 회의 개최.pdf,"은행권 여신 프로세스 개선 TF의 주요 개선 과제는 다음과 같습니다:

1. 여신 중요서류에 대한 진위확인 절차 강화
2. 담보 가치 산정 및 검증 절차 개선
3. 임대차계약의 실재성 확인 강화
4. 자금의 용도 외 유용 사후 점검 기준 보완

이러한 개선 과제들은 최근 금융사고의 증가와 영업점 여신업무에 대한 내부통제 수준의 취약성을 반영하여 제안되었습니다 (출처: 240903 (보도자료) 1400_은행권 여신 프로세스 개선 TF 킥오프 회의 개최.txt)."
73,은행채무 자동이체 상환 관행 개선의 주요 내용은 무엇인가요?,"우선변제채무지정권 안내를 강화하고, 채무자의 변제 이익을 고려한 자동이체 출금 우선순위를 마련하였습니다.",240902 은행채무 자동이체 상환 관련 업무 관행 및 절차를 정비.pdf,"은행채무 자동이체 상환 관행 개선의 주요 내용은 다음과 같습니다:

1. **우선변제채무지정권 안내 강화**: 채무자가 복수채무를 가지고 있을 경우, 우선 변제할 채무를 지정할 수 있는 권리를 적극적으로 안내하여 채무변제에 유리한 선택을 할 수 있도록 합니다. 이를 통해 소비자의 권익을 제고하고 불이익을 사전 예방할 수 있습니다 (출처: 240902 은행채무 자동이체 상환 관련 업무 관행 및 절차를 정비.txt).

2. **자동이체 출금 우선순위 정비**: 복수채무의 경우, 자동이체 출금 시 연체일수가 오래된 채무를 우선적으로 변제하고, 연체일수가 같을 경우 이자율이 높은 채무를 우선적으로 상환하도록 표준안을 마련합니다. 이는 채무자의 변제이익을 충분히 고려한 조치입니다 (출처: 240902 은행채무 자동이체 상환 관련 업무 관행 및 절차를 정비.txt).

3. **업무매뉴얼 및 전산시스템 개선**: 각 은행들은 자동이체 시스템을 통해 채무자의 의도를 반영할 수 있도록 업무매뉴얼을 정비하고, 전산시스템을 개선하여 채무자의 변제이익을 보장할 계획입니다 (출처: 240902 은행채무 자동이체 상환 관련 업무 관행 및 절차를 정비.txt).

이러한 개선 조치는 채무자가 예상치 못한 기한이익 상실 및 신용점수 하락 등의 불이익을 방지하고, 보다 공정한 금융 환경을 조성하는 데 기여할 것으로 기대됩니다 (출처: 240902 은행채무 자동이체 상환 관련 업무 관행 및 절차를 정비.txt)."
74,2024년 전국민 금융이해력 조사의 주요 목적은 무엇인가요?,금융 이해력 수준을 측정해 교육 방향을 수립하고 OECD 국가와 비교 자료로 활용하기 위함입니다​.,240902 (보도자료) 조간_2024년 전국민 금융이해력 조사를 실시합니다!.pdf,"2024년 전국민 금융이해력 조사의 주요 목적은 한국 성인(만 18세~79세)의 금융이해력 수준을 측정하여 금융 및 경제 교육 방향을 수립하고, OECD 국가 간 비교를 위한 기초 자료로 활용하는 것입니다. 이 조사는 OECD 산하 INFE가 제정한 기준에 따라 실시됩니다 (출처: 240902 (보도자료) 조간_2024년 전국민 금융이해력 조사를 실시합니다!.txt)."
75,금감원과 수도방위사령부 간 업무협약의 주요 내용은 무엇인가요?,"장병과 군인가족 대상 맞춤형 금융교육을 제공하고, 인사·재정병과 간부의 금융교육 강사 연수를 확대합니다​.",240830 (보도자료) 1500_수도방위사령부 장병들에 대한 금융교육을 적극 지원하겠습니다.pdf,"금융감독원과 수도방위사령부 간의 업무협약의 주요 내용은 군장병 및 군인가족의 금융이해력을 제고하고 건전한 금융습관 형성을 지원하기 위한 것입니다. 이 협약은 2024년 8월 30일에 체결되었으며, 양 기관은 군장병을 위한 맞춤형 금융교육을 활성화하기로 합의했습니다. 특히, 금감원은 군장병의 피해 사례가 빈발하는 주제인 불법 사이버 도박과 가상자산 투자사기 등을 중심으로 교육을 강화할 계획입니다. 또한, 군 자체 금융교육의 확산을 위해 금융교육 강사 양성 연수를 확대 실시할 예정입니다 (출처: 240830 (보도자료) 1500_수도방위사령부 장병들에 대한 금융교육을 적극 지원하겠습니다.txt)."
76,비청산 장외파생거래 증거금 교환제도의 주요 목적은 무엇인가요?,거래당사자 간 증거금 교환을 통해 장외파생거래의 시스템 리스크를 체계적으로 관리하기 위함입니다​.,240829 비청산 장외파생거래 증거금 교환제도에 대한 가이드라인 연장(안).pdf,"비청산 장외파생거래 증거금 교환제도의 주요 목적은 장외파생거래에 따른 시스템 리스크를 체계적으로 관리하기 위해 거래 당사자 간에 증거금을 사전에 교환하도록 하는 것입니다. 이 제도는 중앙청산소(CCP)에서 청산되지 않는 장외파생상품 거래에 적용되며, 개시증거금과 변동증거금으로 구분되어 거래 상대방의 미래 부도 위험을 관리하고 일일 익스포저를 관리하는 데 기여합니다. 이러한 증거금 교환은 금융시장의 안정성을 높이고, 거래 상대방의 신용 위험을 줄이는 데 중요한 역할을 합니다. (출처: 240829 비청산 장외파생거래 증거금 교환제도에 대한 가이드라인 연장(안).txt)"
77,교통사고처리지원금 특약의 보상 대상은 어떤 경우에 해당하나요?,교통사고로 피해자에게 형사합의금을 지급하여 발생한 경제적 손실을 보상합니다​.,240828 주요 분쟁사례로 알아보는 소비자 유의사항(교통사고처리지원금 특약 관련).pdf,"교통사고처리지원금 특약의 보상 대상은 다음과 같은 경우에 해당합니다:

1. 피해자를 사망하게 한 경우.
2. 중대법규위반 교통사고로 인해 피해자가 치료를 요하는 진단을 받은 경우 (피해자 1인 기준).
3. 일반교통사고로 피해자에게 중상해를 입혀 형법 제258조 제1항 또는 제2항, 형법 제268조, 교통사고처리특례법 제3조에 따라 검찰에 의해 공소제기되거나 자동차손해배상보장법 시행령 제3조의 상해등급 1급, 2급 또는 3급에 해당하는 부상을 입힌 경우.

단, 피보험자의 부모, 배우자, 자녀는 피해자에서 제외됩니다. 또한, 중대법규위반이 없는 일반교통사고에서 피해자가 중상해 등을 입지 않은 경우에는 보상이 지급되지 않을 수 있습니다 (출처: 240828 주요 분쟁사례로 알아보는 소비자 유의사항(교통사고처리지원금 특약 관련).txt)."
78,감사인 지정제도 설명회의 주요 내용은 무엇인가요?,"주기적 지정제도의 요건, 자료 제출 방법, 지정기초자료 작성 요령을 안내하였습니다.",240828 (보도자료) 석간_감사인 지정제도 온라인 설명회 실시.pdf,"감사인 지정제도 설명회의 주요 내용은 다음과 같습니다:

1. **제도 개요**: 감사인 지정제도는 회사가 감사인을 자유롭게 선임하는 대신, 증권선물위원회(금감원에 업무 위탁)가 감사인을 지정하여 감사인의 독립성을 확보하고 감사 품질을 개선하기 위한 제도입니다 (출처: 241018 (보도자료) 조간_2025 사업연도 주기적 지정 등 감사인 지정결과 사전통지.txt).

2. **주기적 지정 및 직권 지정**: 연속 6개 사업연도 동안 감사인을 자유선임한 상장법인 및 대형 비상장법인에 대해 다음 3개 사업연도 동안 감사인을 지정하며, 특정 사유에 따라 직권으로 감사인을 지정할 수 있습니다 (출처: 241018 (보도자료) 조간_2025 사업연도 주기적 지정 등 감사인 지정결과 사전통지.txt).

3. **재지정 요청**: 감사인 지정 후 회사는 지정된 감사인보다 높은 또는 같은 그룹에 속하는 감사인으로 재지정 요청이 가능하나, 특정 조건 하에 재지정 요청이 제한됩니다 (출처: 240828 (보도자료) 석간_감사인 지정제도 온라인 설명회 실시.txt).

4. **산업 전문성 제도**: 2024년부터 건설 및 금융업을 포함한 11개 업종의 회사는 해당 산업에 전문성을 갖춘 감사인을 지정받을 수 있으며, 이에 대한 절차와 요건이 설명됩니다 (출처: 240828 (보도자료) 석간_감사인 지정제도 온라인 설명회 실시.txt).

5. **지정기초자료 제출**: 회사는 과거 6년간의 감사인 선임 현황과 산업 전문성 필요 여부를 기재하여 지정기초자료를 제출해야 하며, 감사인은 소속 공인회계사 수와 품질관리업무 담당자 수 등을 기재해야 합니다 (출처: 240828 (보도자료) 석간_감사인 지정제도 온라인 설명회 실시.txt).

이러한 내용들은 감사인 지정제도의 목적과 절차, 그리고 관련된 규정들을 이해하는 데 중요한 정보를 제공합니다."
